Kode Produk,Tanggal,Jumlah,Lag_1,Lag_2,Lag_3,Lag_4,Rolling_Mean_2,Rolling_Mean_4,Rolling_Std_4,Bulan,Pekan_Ke,Rata_Historis_SKU,Is_Ramadan
OB-MIRTAB1,2025-09-16,0.0,4.0,11.0,0.0,6.0,7.5,5.25,4.573474244670748,9,38,5.375,0
OB-MIRTAB1,2025-09-23,0.0,0.0,4.0,11.0,0.0,2.0,3.75,5.188127472091127,9,39,5.16,0
OB-MIRTAB1,2025-09-30,0.0,0.0,0.0,4.0,11.0,0.0,3.75,5.188127472091127,9,40,4.961538461538462,0
OB-MIRTAB1,2025-10-07,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0000000000000004,10,41,4.777777777777778,0
OB-MIRTAB1,2025-10-14,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,10,42,4.642857142857143,0
OB-MIRTAB1,2025-10-21,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.5,10,43,4.482758620689655,0
OB-MIRTAB1,2025-10-28,3.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,10,44,4.333333333333333,0
OB-MIRTAB1,2025-11-04,6.0,3.0,0.0,0.0,1.0,1.5,1.0,1.4142135623730951,11,45,4.290322580645161,0
OB-MIRTAB1,2025-11-11,1.0,6.0,3.0,0.0,0.0,4.5,2.25,2.8722813232690143,11,46,4.34375,0
OB-MIRTAB1,2025-11-18,0.0,1.0,6.0,3.0,0.0,3.5,2.5,2.6457513110645907,11,47,4.242424242424242,0
OB-MIRTAB1,2025-11-25,1.0,0.0,1.0,6.0,3.0,0.5,2.5,2.6457513110645907,11,48,4.117647058823529,0
OB-MIRTAB1,2025-12-02,1.0,1.0,0.0,1.0,6.0,0.5,2.0,2.70801280154532,12,49,4.0285714285714285,0
OB-MIRTAB1,2025-12-09,2.0,1.0,1.0,0.0,1.0,1.0,0.75,0.5000000000000003,12,50,3.9444444444444446,0
OB-MIRTAB1,2025-12-16,2.0,2.0,1.0,1.0,0.0,1.5,1.0,0.8164965809277263,12,51,3.891891891891892,0
OB-MIRTAB1,2025-12-23,0.0,2.0,2.0,1.0,1.0,2.0,1.5,0.5773502691896262,12,52,3.8421052631578947,0
OB-MIRTAB1,2025-12-30,3.0,0.0,2.0,2.0,1.0,1.0,1.25,0.9574271077563383,12,1,3.7435897435897436,0
OB-MIRTAB1,2026-01-06,2.0,3.0,0.0,2.0,2.0,1.5,1.75,1.2583057392117918,1,2,3.725,0
OB-MIRTAB1,2026-01-13,2.0,2.0,3.0,0.0,2.0,2.5,1.75,1.2583057392117918,1,3,3.682926829268293,0
OB-MIRTAB1,2026-01-20,3.0,2.0,2.0,3.0,0.0,2.0,1.75,1.2583057392117918,1,4,3.642857142857143,0
OB-MIRTAB1,2026-01-27,0.0,3.0,2.0,2.0,3.0,2.5,2.5,0.5773502691896261,1,5,3.627906976744186,0
OB-MIRTAB1,2026-02-03,2.0,0.0,3.0,2.0,2.0,1.5,1.75,1.2583057392117918,2,6,3.5454545454545454,0
OB-MIRTAB1,2026-02-10,0.0,2.0,0.0,3.0,2.0,1.0,1.75,1.2583057392117918,2,7,3.511111111111111,0
OB-MIRTAB1,2026-02-17,0.0,0.0,2.0,0.0,3.0,1.0,1.25,1.5000000000000002,2,8,3.4347826086956523,0
OB-MIRTAB1,2026-02-24,1.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0000000000000002,2,9,3.3617021276595747,0
OB-MIRTAB1,2026-03-03,6.0,1.0,0.0,0.0,2.0,0.5,0.75,0.9574271077563383,3,10,3.3125,0
OB-MIRTAB1,2026-03-10,3.0,6.0,1.0,0.0,0.0,3.5,1.75,2.8722813232690148,3,11,3.36734693877551,1
OB-MIRTAB1,2026-03-17,1.0,3.0,6.0,1.0,0.0,4.5,2.5,2.6457513110645907,3,12,3.36,1
OB-MIRTAB1,2026-03-24,0.0,1.0,3.0,6.0,1.0,2.0,2.75,2.3629078131263044,3,13,3.3137254901960786,1
OB-MIRTAB1,2026-03-31,3.0,0.0,1.0,3.0,6.0,0.5,2.5,2.6457513110645907,3,14,3.25,1
OB-MIRTAB1,2026-04-07,2.0,3.0,0.0,1.0,3.0,1.5,1.75,1.5000000000000002,4,15,3.2452830188679247,1
OB-MIRTAB1,2026-04-14,2.0,2.0,3.0,0.0,1.0,2.5,1.5,1.2909944487358058,4,16,3.2222222222222223,0
OB-MIRTAB1,2026-04-21,1.0,2.0,2.0,3.0,0.0,2.0,1.75,1.2583057392117918,4,17,3.2,0
OB-MIRTAB1,2026-04-28,0.0,1.0,2.0,2.0,3.0,1.5,2.0,0.8164965809277261,4,18,3.1607142857142856,0
OB-MIX,2025-04-29,20.0,20.0,80.0,10.0,30.0,50.0,35.0,31.09126351029605,4,18,35.0,0
OB-MIX,2025-05-06,40.0,20.0,20.0,80.0,10.0,20.0,32.5,32.01562118716424,5,19,32.0,0
OB-MIX,2025-05-13,10.0,40.0,20.0,20.0,80.0,30.0,40.0,28.284271247461902,5,20,33.333333333333336,0
OB-MIX,2025-05-20,20.0,10.0,40.0,20.0,20.0,25.0,22.5,12.583057392117913,5,21,30.0,0
OB-MIX,2025-05-27,0.0,20.0,10.0,40.0,20.0,15.0,22.5,12.583057392117913,5,22,28.75,0
OB-MIX,2025-06-03,40.0,0.0,20.0,10.0,40.0,10.0,17.5,17.078251276599328,6,23,25.555555555555557,0
OB-MIX,2025-06-10,0.0,40.0,0.0,20.0,10.0,20.0,17.5,17.078251276599328,6,24,27.0,0
OB-MIX,2025-06-17,40.0,0.0,40.0,0.0,20.0,20.0,15.0,19.14854215512676,6,25,24.545454545454547,0
OB-MIX,2025-06-24,10.0,40.0,0.0,40.0,0.0,20.0,20.0,23.09401076758503,6,26,25.833333333333332,0
OB-MIX,2025-07-01,50.0,10.0,40.0,0.0,40.0,25.0,22.5,20.6155281280883,7,27,24.615384615384617,0
OB-MIX,2025-07-08,0.0,50.0,10.0,40.0,0.0,30.0,25.0,23.804761428476166,7,28,26.428571428571427,0
OB-MIX,2025-07-15,10.0,0.0,50.0,10.0,40.0,25.0,25.0,23.804761428476166,7,29,24.666666666666668,0
OB-MIX,2025-07-22,10.0,10.0,0.0,50.0,10.0,5.0,17.5,22.17355782608345,7,30,23.75,0
OB-MIX,2025-07-29,10.0,10.0,10.0,0.0,50.0,10.0,17.5,22.17355782608345,7,31,22.941176470588236,0
OB-MIX,2025-08-05,20.0,10.0,10.0,10.0,0.0,10.0,7.5,4.999999999999988,8,32,22.22222222222222,0
OB-MIX,2025-08-12,10.0,20.0,10.0,10.0,10.0,15.0,12.5,5.0,8,33,22.105263157894736,0
OB-MIX,2025-08-19,20.0,10.0,20.0,10.0,10.0,15.0,12.5,5.0,8,34,21.5,0
OB-MIX,2025-08-26,20.0,20.0,10.0,20.0,10.0,15.0,15.0,5.773502691896257,8,35,21.428571428571427,0
OB-MIX,2025-09-02,30.0,20.0,20.0,10.0,20.0,20.0,17.5,4.999999999999999,9,36,21.363636363636363,0
OB-MIX,2025-09-09,10.0,30.0,20.0,20.0,10.0,25.0,20.0,8.164965809277259,9,37,21.73913043478261,0
OB-MIX,2025-09-16,85.0,10.0,30.0,20.0,20.0,20.0,20.0,8.164965809277259,9,38,21.25,0
OB-MIX,2025-09-23,40.0,85.0,10.0,30.0,20.0,50.0,37.5,35.939764421413045,9,39,24.0,0
OB-MIX,2025-09-30,10.0,40.0,85.0,10.0,30.0,52.5,42.5,34.03429642777023,9,40,24.615384615384617,0
OB-MIX,2025-10-07,20.0,10.0,40.0,85.0,10.0,25.0,37.5,37.749172176353746,10,41,24.074074074074073,0
OB-MIX,2025-10-14,50.0,20.0,10.0,40.0,85.0,15.0,40.0,35.59026084010437,10,42,23.928571428571427,0
OB-MIX,2025-10-21,10.0,50.0,20.0,10.0,40.0,35.0,30.0,18.257418583505537,10,43,24.82758620689655,0
OB-MIX,2025-10-28,0.0,10.0,50.0,20.0,10.0,30.0,22.5,18.92969448600091,10,44,24.333333333333332,0
OB-MIX,2025-11-04,50.0,0.0,10.0,50.0,20.0,5.0,20.0,21.602468994692867,11,45,23.548387096774192,0
OB-MIX,2025-11-11,10.0,50.0,0.0,10.0,50.0,25.0,27.5,26.299556396765833,11,46,24.375,0
OB-MIX,2025-11-18,0.0,10.0,50.0,0.0,10.0,30.0,17.5,22.173557826083453,11,47,23.939393939393938,0
OB-MIX,2025-11-25,40.0,0.0,10.0,50.0,0.0,5.0,15.0,23.804761428476166,11,48,23.235294117647058,0
OB-MIX,2025-12-02,40.0,40.0,0.0,10.0,50.0,20.0,25.0,23.804761428476166,12,49,23.714285714285715,0
OB-MIX,2025-12-09,60.0,40.0,40.0,0.0,10.0,40.0,22.5,20.615528128088304,12,50,24.166666666666668,0
OB-MIX,2025-12-16,50.0,60.0,40.0,40.0,0.0,50.0,35.0,25.166114784235834,12,51,25.135135135135137,0
OB-MIX,2025-12-23,20.0,50.0,60.0,40.0,40.0,52.5,42.5,9.574271077563383,12,52,25.789473684210527,0
OB-MIX,2025-12-30,30.0,20.0,50.0,60.0,40.0,35.0,42.5,17.07825127659933,12,1,25.641025641025642,0
OB-MIX,2026-01-06,10.0,30.0,20.0,50.0,60.0,25.0,40.0,18.257418583505537,1,2,25.75,0
OB-MIX,2026-01-13,20.0,10.0,30.0,20.0,50.0,20.0,27.5,17.07825127659933,1,3,25.365853658536587,0
OB-MIX,2026-01-20,20.0,20.0,10.0,30.0,20.0,15.0,20.0,8.164965809277263,1,4,25.238095238095237,0
OB-MIX,2026-01-27,30.0,20.0,20.0,10.0,30.0,20.0,20.0,8.164965809277263,1,5,25.11627906976744,0
OB-MIX,2026-02-03,20.0,30.0,20.0,20.0,10.0,25.0,20.0,8.164965809277263,2,6,25.227272727272727,0
OB-MIX,2026-02-10,0.0,20.0,30.0,20.0,20.0,25.0,22.5,5.000000000000004,2,7,25.11111111111111,0
OB-MIX,2026-02-17,0.0,0.0,20.0,30.0,20.0,10.0,17.5,12.583057392117917,2,8,24.565217391304348,0
OB-MIX,2026-02-24,70.0,0.0,0.0,20.0,30.0,0.0,12.5,15.000000000000002,2,9,24.04255319148936,0
OB-MIX,2026-03-03,10.0,70.0,0.0,0.0,20.0,35.0,22.5,33.04037933599835,3,10,25.0,0
OB-MIX,2026-03-10,10.0,10.0,70.0,0.0,0.0,40.0,20.0,33.66501646120693,3,11,24.693877551020407,1
OB-MIX,2026-03-17,10.0,10.0,10.0,70.0,0.0,10.0,22.5,32.01562118716425,3,12,24.4,1
OB-MIX,2026-03-24,10.0,10.0,10.0,10.0,70.0,10.0,25.0,30.000000000000004,3,13,24.11764705882353,1
OB-MIX,2026-03-31,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,3,14,23.846153846153847,1
OB-MIX,2026-04-07,0.0,80.0,10.0,10.0,10.0,45.0,27.5,35.0,4,15,24.90566037735849,1
OB-MIX,2026-04-14,10.0,0.0,80.0,10.0,10.0,40.0,25.0,36.968455021364726,4,16,24.444444444444443,0
OB-MIX,2026-04-21,10.0,10.0,0.0,80.0,10.0,5.0,25.0,36.968455021364726,4,17,24.181818181818183,0
OB-MIX,2026-04-28,20.0,10.0,10.0,0.0,80.0,10.0,25.0,36.968455021364726,4,18,23.928571428571427,0
OB-MOL05,2025-04-29,40.0,10.0,30.0,10.0,50.0,20.0,25.0,19.148542155126762,4,18,25.0,0
OB-MOL05,2025-05-06,40.0,40.0,10.0,30.0,10.0,25.0,22.5,15.0,5,19,28.0,0
OB-MOL05,2025-05-13,50.0,40.0,40.0,10.0,30.0,40.0,30.0,14.142135623730951,5,20,30.0,0
OB-MOL05,2025-05-20,10.0,50.0,40.0,40.0,10.0,45.0,35.0,17.320508075688775,5,21,32.857142857142854,0
OB-MOL05,2025-05-27,30.0,10.0,50.0,40.0,40.0,30.0,35.0,17.320508075688775,5,22,30.0,0
OB-MOL05,2025-06-03,20.0,30.0,10.0,50.0,40.0,20.0,32.5,17.07825127659933,6,23,30.0,0
OB-MOL05,2025-06-10,80.0,20.0,30.0,10.0,50.0,25.0,27.5,17.07825127659933,6,24,29.0,0
OB-MOL05,2025-06-17,70.0,80.0,20.0,30.0,10.0,50.0,35.0,30.550847312128123,6,25,33.63636363636363,0
OB-MOL05,2025-06-24,40.0,70.0,80.0,20.0,30.0,75.0,50.0,29.43920288775949,6,26,36.666666666666664,0
OB-MOL05,2025-07-01,70.0,40.0,70.0,80.0,20.0,55.0,52.5,27.537852736430512,7,27,36.92307692307692,0
OB-MOL05,2025-07-08,20.0,70.0,40.0,70.0,80.0,55.0,62.5,17.320508075688775,7,28,39.285714285714285,0
OB-MOL05,2025-07-15,30.0,20.0,70.0,40.0,70.0,45.0,50.0,24.494897427831784,7,29,38.0,0
OB-MOL05,2025-07-22,10.0,30.0,20.0,70.0,40.0,25.0,40.0,21.60246899469287,7,30,37.5,0
OB-MOL05,2025-07-29,30.0,10.0,30.0,20.0,70.0,20.0,32.5,26.299556396765837,7,31,35.88235294117647,0
OB-MOL05,2025-08-05,10.0,30.0,10.0,30.0,20.0,20.0,22.5,9.574271077563388,8,32,35.55555555555556,0
OB-MOL05,2025-08-12,20.0,10.0,30.0,10.0,30.0,20.0,20.0,11.547005383792522,8,33,34.21052631578947,0
OB-MOL05,2025-08-19,30.0,20.0,10.0,30.0,10.0,15.0,17.5,9.574271077563388,8,34,33.5,0
OB-MOL05,2025-08-26,10.0,30.0,20.0,10.0,30.0,25.0,22.5,9.574271077563388,8,35,33.333333333333336,0
OB-MOL05,2025-09-02,10.0,10.0,30.0,20.0,10.0,20.0,17.5,9.574271077563388,9,36,32.27272727272727,0
OB-MOL05,2025-09-09,30.0,10.0,10.0,30.0,20.0,10.0,17.5,9.574271077563388,9,37,31.304347826086957,0
OB-MOL05,2025-09-16,50.0,30.0,10.0,10.0,30.0,20.0,20.0,11.547005383792522,9,38,31.25,0
OB-MOL05,2025-09-23,40.0,50.0,30.0,10.0,10.0,40.0,25.0,19.148542155126766,9,39,32.0,0
OB-MOL05,2025-09-30,0.0,40.0,50.0,30.0,10.0,45.0,32.5,17.078251276599335,9,40,32.30769230769231,0
OB-MOL05,2025-10-07,30.0,0.0,40.0,50.0,30.0,20.0,30.0,21.60246899469287,10,41,31.11111111111111,0
OB-MOL05,2025-10-14,10.0,30.0,0.0,40.0,50.0,15.0,30.0,21.60246899469287,10,42,31.071428571428573,0
OB-MOL05,2025-10-21,10.0,10.0,30.0,0.0,40.0,20.0,20.0,18.25741858350554,10,43,30.344827586206897,0
OB-MOL05,2025-10-28,0.0,10.0,10.0,30.0,0.0,10.0,12.5,12.58305739211792,10,44,29.666666666666668,0
OB-MOL05,2025-11-04,0.0,0.0,10.0,10.0,30.0,5.0,12.5,12.583057392117922,11,45,28.70967741935484,0
OB-MOL05,2025-11-11,20.0,0.0,0.0,10.0,10.0,0.0,5.0,5.7735026918962715,11,46,27.8125,0
OB-MOL05,2025-11-18,30.0,20.0,0.0,0.0,10.0,10.0,7.5,9.574271077563388,11,47,27.575757575757574,0
OB-MOL05,2025-11-25,10.0,30.0,20.0,0.0,0.0,25.0,12.5,15.000000000000005,11,48,27.647058823529413,0
OB-MOL05,2025-12-02,50.0,10.0,30.0,20.0,0.0,20.0,15.0,12.909944487358063,12,49,27.142857142857142,0
OB-MOL05,2025-12-09,20.0,50.0,10.0,30.0,20.0,30.0,27.5,17.078251276599335,12,50,27.77777777777778,0
OB-MOL05,2025-12-16,60.0,20.0,50.0,10.0,30.0,35.0,27.5,17.078251276599335,12,51,27.56756756756757,0
OB-MOL05,2025-12-23,50.0,60.0,20.0,50.0,10.0,40.0,35.0,23.80476142847617,12,52,28.42105263157895,0
OB-MOL05,2025-12-30,30.0,50.0,60.0,20.0,50.0,55.0,45.0,17.320508075688778,12,1,28.974358974358974,0
OB-MOL05,2026-01-06,0.0,30.0,50.0,60.0,20.0,40.0,40.0,18.25741858350554,1,2,29.0,0
OB-MOL05,2026-01-13,0.0,0.0,30.0,50.0,60.0,15.0,35.0,26.45751311064591,1,3,28.29268292682927,0
OB-MOL05,2026-01-20,30.0,0.0,0.0,30.0,50.0,0.0,20.0,24.494897427831784,1,4,27.61904761904762,0
OB-MOL05,2026-01-27,0.0,30.0,0.0,0.0,30.0,15.0,15.0,17.320508075688775,1,5,27.674418604651162,0
OB-MOL05,2026-02-03,10.0,0.0,30.0,0.0,0.0,15.0,7.5,15.000000000000004,2,6,27.045454545454547,0
OB-MOL05,2026-02-10,10.0,10.0,0.0,30.0,0.0,5.0,10.0,14.142135623730953,2,7,26.666666666666668,0
OB-MOL05,2026-02-17,10.0,10.0,10.0,0.0,30.0,10.0,12.5,12.583057392117919,2,8,26.304347826086957,0
OB-MOL05,2026-02-24,0.0,10.0,10.0,10.0,0.0,10.0,7.5,5.000000000000006,2,9,25.95744680851064,0
OB-MOL05,2026-03-03,10.0,0.0,10.0,10.0,10.0,5.0,7.5,5.0,3,10,25.416666666666668,0
OB-MOL05,2026-03-10,0.0,10.0,0.0,10.0,10.0,5.0,7.5,5.0,3,11,25.102040816326532,1
OB-MOL05,2026-03-17,0.0,0.0,10.0,0.0,10.0,5.0,5.0,5.773502691896258,3,12,24.6,1
OB-MOL05,2026-03-24,30.0,0.0,0.0,10.0,0.0,0.0,2.5,5.0,3,13,24.11764705882353,1
OB-MOL05,2026-03-31,40.0,30.0,0.0,0.0,10.0,15.0,10.0,14.142135623730951,3,14,24.23076923076923,1
OB-MOL05,2026-04-07,40.0,40.0,30.0,0.0,0.0,35.0,17.5,20.615528128088304,4,15,24.528301886792452,1
OB-MOL05,2026-04-14,20.0,40.0,40.0,30.0,0.0,40.0,27.5,18.929694486000912,4,16,24.814814814814813,0
OB-MOL05,2026-04-21,60.0,20.0,40.0,40.0,30.0,30.0,32.5,9.574271077563383,4,17,24.727272727272727,0
OB-MOL05,2026-04-28,40.0,60.0,20.0,40.0,40.0,40.0,40.0,16.32993161855452,4,18,25.357142857142858,0
OB-MOL075MGTAB,2025-04-29,60.0,40.0,50.0,0.0,0.0,45.0,22.5,26.299556396765833,4,18,22.5,0
OB-MOL075MGTAB,2025-05-06,30.0,60.0,40.0,50.0,0.0,50.0,37.5,26.299556396765833,5,19,30.0,0
OB-MOL075MGTAB,2025-05-13,30.0,30.0,60.0,40.0,50.0,45.0,45.0,12.909944487358056,5,20,30.0,0
OB-MOL075MGTAB,2025-05-20,0.0,30.0,30.0,60.0,40.0,30.0,40.0,14.142135623730951,5,21,30.0,0
OB-MOL075MGTAB,2025-05-27,50.0,0.0,30.0,30.0,60.0,15.0,30.0,24.49489742783178,5,22,26.25,0
OB-MOL075MGTAB,2025-06-03,40.0,50.0,0.0,30.0,30.0,25.0,27.5,20.615528128088304,6,23,28.88888888888889,0
OB-MOL075MGTAB,2025-06-10,60.0,40.0,50.0,0.0,30.0,45.0,30.0,21.602468994692867,6,24,30.0,0
OB-MOL075MGTAB,2025-06-17,30.0,60.0,40.0,50.0,0.0,50.0,37.5,26.299556396765833,6,25,32.72727272727273,0
OB-MOL075MGTAB,2025-06-24,50.0,30.0,60.0,40.0,50.0,45.0,45.0,12.909944487358056,6,26,32.5,0
OB-MOL075MGTAB,2025-07-01,60.0,50.0,30.0,60.0,40.0,40.0,45.0,12.909944487358056,7,27,33.84615384615385,0
OB-MOL075MGTAB,2025-07-08,70.0,60.0,50.0,30.0,60.0,55.0,50.0,14.142135623730951,7,28,35.714285714285715,0
OB-MOL075MGTAB,2025-07-15,20.0,70.0,60.0,50.0,30.0,65.0,52.5,17.07825127659933,7,29,38.0,0
OB-MOL075MGTAB,2025-07-22,40.0,20.0,70.0,60.0,50.0,45.0,50.0,21.602468994692867,7,30,36.875,0
OB-MOL075MGTAB,2025-07-29,60.0,40.0,20.0,70.0,60.0,30.0,47.5,22.173557826083453,7,31,37.05882352941177,0
OB-MOL075MGTAB,2025-08-05,70.0,60.0,40.0,20.0,70.0,50.0,47.5,22.173557826083453,8,32,38.333333333333336,0
OB-MOL075MGTAB,2025-08-12,20.0,70.0,60.0,40.0,20.0,65.0,47.5,22.173557826083453,8,33,40.0,0
OB-MOL075MGTAB,2025-08-19,30.0,20.0,70.0,60.0,40.0,45.0,47.5,22.173557826083453,8,34,39.0,0
OB-MOL075MGTAB,2025-08-26,20.0,30.0,20.0,70.0,60.0,25.0,45.0,23.804761428476166,8,35,38.57142857142857,0
OB-MOL075MGTAB,2025-09-02,130.0,20.0,30.0,20.0,70.0,25.0,35.0,23.804761428476166,9,36,37.72727272727273,0
OB-MOL075MGTAB,2025-09-09,10.0,120.0,20.0,30.0,20.0,75.0,50.0,43.32455024339645,9,37,41.73913043478261,0
OB-MOL075MGTAB,2025-09-16,70.0,10.0,120.0,20.0,30.0,70.0,47.5,43.32455024339645,9,38,40.416666666666664,0
OB-MOL075MGTAB,2025-09-23,20.0,70.0,10.0,130.0,20.0,40.0,57.5,43.32455024339645,9,39,41.6,0
OB-MOL075MGTAB,2025-09-30,10.0,20.0,70.0,10.0,110.0,45.0,57.5,43.32455024339645,9,40,40.76923076923077,0
OB-MOL075MGTAB,2025-10-07,80.0,10.0,20.0,70.0,10.0,15.0,27.5,28.72281323269013,10,41,39.629629629629626,0
OB-MOL075MGTAB,2025-10-14,30.0,80.0,10.0,20.0,70.0,45.0,45.0,35.118845842842454,10,42,41.07142857142857,0
OB-MOL075MGTAB,2025-10-21,0.0,30.0,80.0,10.0,20.0,55.0,35.0,31.091263510296038,10,43,40.689655172413794,0
OB-MOL075MGTAB,2025-10-28,20.0,0.0,30.0,80.0,10.0,15.0,30.0,35.59026084010436,10,44,39.333333333333336,0
OB-MOL075MGTAB,2025-11-04,40.0,20.0,0.0,30.0,80.0,10.0,32.5,34.034296427770215,11,45,38.70967741935484,0
OB-MOL075MGTAB,2025-11-11,40.0,40.0,20.0,0.0,30.0,30.0,22.5,17.078251276599307,11,46,38.75,0
OB-MOL075MGTAB,2025-11-18,80.0,40.0,40.0,20.0,0.0,40.0,25.0,19.14854215512674,11,47,38.78787878787879,0
OB-MOL075MGTAB,2025-11-25,20.0,80.0,40.0,40.0,20.0,60.0,45.0,25.166114784235816,11,48,40.0,0
OB-MOL075MGTAB,2025-12-02,0.0,20.0,80.0,40.0,40.0,50.0,45.0,25.166114784235816,12,49,39.42857142857143,0
OB-MOL075MGTAB,2025-12-09,10.0,0.0,20.0,80.0,40.0,10.0,35.0,34.15650255319865,12,50,38.333333333333336,0
OB-MOL075MGTAB,2025-12-16,40.0,10.0,0.0,20.0,80.0,5.0,27.5,35.93976442141303,12,51,37.567567567567565,0
OB-MOL075MGTAB,2025-12-23,10.0,40.0,10.0,0.0,20.0,25.0,17.5,17.078251276599307,12,52,37.63157894736842,0
OB-MOL075MGTAB,2025-12-30,30.0,10.0,40.0,10.0,0.0,25.0,15.0,17.320508075688753,12,1,36.92307692307692,0
OB-MOL075MGTAB,2026-01-06,60.0,30.0,10.0,40.0,10.0,20.0,22.5,14.999999999999975,1,2,36.75,0
OB-MOL075MGTAB,2026-01-13,0.0,60.0,30.0,10.0,40.0,45.0,35.0,20.816659994661308,1,3,37.31707317073171,0
OB-MOL075MGTAB,2026-01-20,60.0,0.0,60.0,30.0,10.0,30.0,25.0,26.45751311064589,1,4,36.42857142857143,0
OB-MOL075MGTAB,2026-01-27,20.0,60.0,0.0,60.0,30.0,30.0,37.5,28.72281323269013,1,5,36.97674418604651,0
OB-MOL075MGTAB,2026-02-03,0.0,20.0,60.0,0.0,60.0,40.0,35.0,29.999999999999986,2,6,36.59090909090909,0
OB-MOL075MGTAB,2026-02-10,0.0,0.0,20.0,60.0,0.0,10.0,20.0,28.284271247461884,2,7,35.77777777777778,0
OB-MOL075MGTAB,2026-02-17,0.0,0.0,0.0,20.0,60.0,0.0,20.0,28.284271247461884,2,8,35.0,0
OB-MOL075MGTAB,2026-02-24,20.0,0.0,0.0,0.0,20.0,0.0,5.0,9.999999999999952,2,9,34.255319148936174,0
OB-MOL075MGTAB,2026-03-03,60.0,20.0,0.0,0.0,0.0,10.0,5.0,10.0,3,10,33.958333333333336,0
OB-MOL075MGTAB,2026-03-10,10.0,60.0,20.0,0.0,0.0,40.0,20.0,28.284271247461902,3,11,34.48979591836735,1
OB-MOL075MGTAB,2026-03-17,0.0,10.0,60.0,20.0,0.0,35.0,22.5,26.299556396765833,3,12,34.0,1
OB-MOL075MGTAB,2026-03-24,40.0,0.0,10.0,60.0,20.0,5.0,22.5,26.299556396765833,3,13,33.333333333333336,1
OB-MOL075MGTAB,2026-03-31,30.0,40.0,0.0,10.0,60.0,20.0,27.5,27.537852736430512,3,14,33.46153846153846,1
OB-MOL075MGTAB,2026-04-07,60.0,30.0,40.0,0.0,10.0,35.0,20.0,18.257418583505537,4,15,33.39622641509434,1
OB-MOL075MGTAB,2026-04-14,50.0,60.0,30.0,40.0,0.0,45.0,32.5,25.0,4,16,33.888888888888886,0
OB-MOL075MGTAB,2026-04-21,20.0,50.0,60.0,30.0,40.0,55.0,45.0,12.909944487358054,4,17,34.18181818181818,0
OB-MOL075MGTAB,2026-04-28,10.0,20.0,50.0,60.0,30.0,35.0,40.0,18.257418583505537,4,18,33.92857142857143,0
OB-MUCDROSYR,2025-04-29,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.816496580927726,4,18,1.0,0
OB-MUCDROSYR,2025-05-06,0.0,0.0,2.0,0.0,1.0,1.0,0.75,0.9574271077563381,5,19,0.8,0
OB-MUCDROSYR,2025-05-13,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,5,20,0.6666666666666666,0
OB-MUCDROSYR,2025-05-20,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.0,5,21,0.5714285714285714,0
OB-MUCDROSYR,2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,0.5,0
OB-MUCDROSYR,2025-06-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,0.4444444444444444,0
OB-MUCDROSYR,2025-06-10,1.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,6,24,0.5,0
OB-MUCDROSYR,2025-06-17,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5773502691896257,6,25,0.5454545454545454,0
OB-MUCDROSYR,2025-06-24,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5773502691896257,6,26,0.5,0
OB-MUCDROSYR,2025-07-01,0.0,1.0,0.0,1.0,1.0,0.5,0.75,0.5,7,27,0.5384615384615384,0
OB-MUCDROSYR,2025-07-08,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,7,28,0.5,0
OB-MUCDROSYR,2025-07-15,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,7,29,0.4666666666666667,0
OB-MUCDROSYR,2025-07-22,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,7,30,0.4375,0
OB-MUCDROSYR,2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,0.4117647058823529,0
OB-MUCDROSYR,2025-08-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,0.3888888888888889,0
OB-MUCDROSYR,2025-08-12,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,8,33,0.42105263157894735,0
OB-MUCDROSYR,2025-08-19,1.0,0.0,1.0,0.0,0.0,0.5,0.25,0.5,8,34,0.4,0
OB-MUCDROSYR,2025-08-26,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5773502691896257,8,35,0.42857142857142855,0
OB-MUCDROSYR,2025-09-02,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,9,36,0.4090909090909091,0
